complaint_id,timestamp,area_id,area_name,district,state,latitude,longitude,transaction_type,complaint_category,transaction_amount,transaction_amount_bucket,time_to_report_mins,hour,day_of_week,is_weekend,previous_incident_count,area_atm_density,is_night_window,area_baseline_risk_score,label_generation_prob,target_cash_withdrawal_event,day_name,sin_hour,cos_hour,sin_day,cos_day,log_time_to_report,log_transaction_amount
NCRP-2026-SYN-009247,2026-05-27 17:49:54,AREA-TE-158,Tech-Corridor-District-B Commercial ATM Hub Sector-8,Tech-Corridor-District-B,State-South-Plateau,13.03218,77.49332,SIM_CLONE_FRAUD,PHISHING_PORTAL,43300.0,MID_10K_TO_50K,144,17,2,0,14,47,0,0.75,0.9058,0,Wednesday,-0.965926,-0.258819,0.974928,-0.222521,4.9767,10.6759
NCRP-2026-SYN-009248,2026-08-18 12:03:58,AREA-CE-197,Central-Grid-District-F Suburban Residential Zone Sector-12,Central-Grid-District-F,State-Central-Valley,21.097793,79.114977,UPI_FRAUD,PHISHING_PORTAL,12600.0,MID_10K_TO_50K,408,12,1,0,3,17,0,0.381,0.6736,1,Tuesday,0.0,-1.0,0.781831,0.62349,6.0137,9.4415
NCRP-2026-SYN-009249,2026-07-22 21:14:51,AREA-FI-130,Financial-Hub-District-E Marketplace & Trade Center Sector-5,Financial-Hub-District-E,State-West-Coast,19.154303,72.961766,SIM_CLONE_FRAUD,JOB_OFFER_FRAUD,37500.0,MID_10K_TO_50K,163,21,2,0,9,37,1,0.568,0.98,1,Wednesday,-0.707107,0.707107,0.974928,-0.222521,5.0999,10.5321
NCRP-2026-SYN-009250,2026-07-10 23:27:53,AREA-TE-161,Tech-Corridor-District-E University Campus Zone Sector-11,Tech-Corridor-District-E,State-South-Plateau,12.953074,77.642004,UPI_FRAUD,INVESTMENT_MULE_SCAM,38900.0,MID_10K_TO_50K,331,23,4,0,7,15,1,0.579,0.8723,1,Friday,-0.258819,0.965926,-0.433884,-0.900969,5.8051,10.5688
NCRP-2026-SYN-009251,2026-07-10 22:09:24,AREA-CA-118,Capital-Metro-District-F Commercial ATM Hub Sector-18,Capital-Metro-District-F,State-National-Capital,28.705254,77.26781,UPI_FRAUD,JOB_OFFER_FRAUD,8500.0,LOW_UNDER_10K,19,22,4,0,11,39,1,0.905,0.98,1,Friday,-0.5,0.866025,-0.433884,-0.900969,2.9957,9.0479
NCRP-2026-SYN-009252,2026-05-28 11:54:21,AREA-IN-171,Industrial-Belt-District-A High-Density Transit Node Sector-1,Industrial-Belt-District-A,State-East-Zone,22.572256,88.3029,AEPS_SPOOF,PHISHING_PORTAL,10000.0,MID_10K_TO_50K,150,11,3,0,6,26,0,0.389,0.6514,1,Thursday,0.258819,-0.965926,0.433884,-0.900969,5.0173,9.2104
NCRP-2026-SYN-009253,2026-06-17 01:42:26,AREA-TE-158,Tech-Corridor-District-B Commercial ATM Hub Sector-8,Tech-Corridor-District-B,State-South-Plateau,13.037019,77.497014,AEPS_SPOOF,SEXTORTION_BLACKMAIL,5000.0,LOW_UNDER_10K,193,1,2,0,16,47,1,0.75,0.98,1,Wednesday,0.258819,0.965926,0.974928,-0.222521,5.2679,8.5174
NCRP-2026-SYN-009254,2026-06-24 03:30:51,AREA-FI-133,Financial-Hub-District-B Industrial Cyber Cluster Sector-8,Financial-Hub-District-B,State-West-Coast,19.038512,72.97104,CARD_SKIMMING,SEXTORTION_BLACKMAIL,13200.0,MID_10K_TO_50K,112,3,2,0,4,41,1,0.42,0.98,1,Wednesday,0.707107,0.707107,0.974928,-0.222521,4.7274,9.488
NCRP-2026-SYN-009255,2026-08-08 02:45:49,AREA-FI-148,Financial-Hub-District-E Tech Park Outskirts Sector-23,Financial-Hub-District-E,State-West-Coast,19.112999,72.827574,SIM_CLONE_FRAUD,JOB_OFFER_FRAUD,10100.0,MID_10K_TO_50K,44,2,5,1,7,24,1,0.535,0.9601,0,Saturday,0.5,0.866025,-0.974928,-0.222521,3.8067,9.2204
NCRP-2026-SYN-009256,2026-06-02 09:32:55,AREA-TE-165,Tech-Corridor-District-C Tech Park Outskirts Sector-15,Tech-Corridor-District-C,State-South-Plateau,13.129576,77.603869,UPI_FRAUD,PHISHING_PORTAL,1600.0,LOW_UNDER_10K,530,9,1,0,9,24,0,0.473,0.8149,0,Tuesday,0.707107,-0.707107,0.781831,0.62349,6.2748,7.3784
NCRP-2026-SYN-009257,2026-07-30 13:37:06,AREA-TE-163,Tech-Corridor-District-A Tech Park Outskirts Sector-13,Tech-Corridor-District-A,State-South-Plateau,13.001028,77.516627,SIM_CLONE_FRAUD,JOB_OFFER_FRAUD,25300.0,MID_10K_TO_50K,46,13,3,0,5,17,0,0.377,0.5956,0,Thursday,-0.258819,-0.965926,0.433884,-0.900969,3.8501,10.1386
NCRP-2026-SYN-009258,2026-06-05 20:43:08,AREA-CE-199,Central-Grid-District-B Tech Park Outskirts Sector-14,Central-Grid-District-B,State-Central-Valley,21.102827,79.022159,UPI_FRAUD,PHISHING_PORTAL,16200.0,MID_10K_TO_50K,232,20,4,0,5,15,0,0.656,0.9333,0,Friday,-0.866025,0.5,-0.433884,-0.900969,5.451,9.6928
NCRP-2026-SYN-009259,2026-06-19 22:10:04,AREA-TE-170,Tech-Corridor-District-B Commercial ATM Hub Sector-20,Tech-Corridor-District-B,State-South-Plateau,13.050929,77.736927,CARD_SKIMMING,INVESTMENT_MULE_SCAM,225900.0,CRITICAL_ABOVE_200K,32,22,4,0,6,47,1,0.566,0.921,1,Friday,-0.5,0.866025,-0.433884,-0.900969,3.4965,12.3279
NCRP-2026-SYN-009260,2026-06-27 01:10:20,AREA-IN-181,Industrial-Belt-District-E Commercial ATM Hub Sector-11,Industrial-Belt-District-E,State-East-Zone,22.543229,88.298999,UPI_FRAUD,INVESTMENT_MULE_SCAM,4200.0,LOW_UNDER_10K,120,1,5,1,11,40,1,0.676,0.98,0,Saturday,0.258819,0.965926,-0.974928,-0.222521,4.7958,8.3431
NCRP-2026-SYN-009261,2026-06-14 04:05:59,AREA-IN-173,Industrial-Belt-District-C Industrial Cyber Cluster Sector-3,Industrial-Belt-District-C,State-East-Zone,22.449653,88.373267,AEPS_SPOOF,PHISHING_PORTAL,5000.0,LOW_UNDER_10K,120,4,6,1,15,40,1,0.939,0.98,1,Sunday,0.866025,0.5,-0.781831,0.62349,4.7958,8.5174
NCRP-2026-SYN-009262,2026-06-07 20:50:41,AREA-TE-170,Tech-Corridor-District-B Commercial ATM Hub Sector-20,Tech-Corridor-District-B,State-South-Plateau,13.047905,77.754335,AEPS_SPOOF,KYC_EXPIRY_SPOOF,50000.0,MID_10K_TO_50K,173,20,6,1,10,47,0,0.566,0.98,1,Sunday,-0.866025,0.5,-0.781831,0.62349,5.1591,10.8198
NCRP-2026-SYN-009263,2026-08-02 23:09:53,AREA-CE-189,Central-Grid-District-D Marketplace & Trade Center Sector-4,Central-Grid-District-D,State-Central-Valley,20.934825,79.082601,SIM_CLONE_FRAUD,KYC_EXPIRY_SPOOF,15100.0,MID_10K_TO_50K,375,23,6,1,5,50,1,0.638,0.98,1,Sunday,-0.258819,0.965926,-0.781831,0.62349,5.9296,9.6225
NCRP-2026-SYN-009264,2026-07-06 21:55:19,AREA-CE-188,Central-Grid-District-C Marketplace & Trade Center Sector-3,Central-Grid-District-C,State-Central-Valley,21.042037,78.989706,UPI_FRAUD,JOB_OFFER_FRAUD,6800.0,LOW_UNDER_10K,197,21,0,0,13,45,1,0.761,0.98,1,Monday,-0.707107,0.707107,0.0,1.0,5.2883,8.8248
NCRP-2026-SYN-009265,2026-07-14 03:48:20,AREA-TE-170,Tech-Corridor-District-B Commercial ATM Hub Sector-20,Tech-Corridor-District-B,State-South-Plateau,13.044557,77.746647,NET_BANKING_PHISHING,PHISHING_PORTAL,1000.0,LOW_UNDER_10K,109,3,1,0,6,47,1,0.566,0.98,1,Tuesday,0.707107,0.707107,0.781831,0.62349,4.7005,6.9088
NCRP-2026-SYN-009266,2026-07-21 00:40:40,AREA-FI-149,Financial-Hub-District-F Industrial Cyber Cluster Sector-24,Financial-Hub-District-F,State-West-Coast,19.043255,72.897138,AEPS_SPOOF,SEXTORTION_BLACKMAIL,2000.0,LOW_UNDER_10K,41,0,1,0,9,47,1,0.534,0.9499,1,Tuesday,0.0,1.0,0.781831,0.62349,3.7377,7.6014
NCRP-2026-SYN-009267,2026-06-28 18:23:44,AREA-CA-103,Capital-Metro-District-C High-Density Transit Node Sector-3,Capital-Metro-District-C,State-National-Capital,28.481223,77.170618,SIM_CLONE_FRAUD,INVESTMENT_MULE_SCAM,110200.0,HIGH_50K_TO_200K,267,18,6,1,9,37,0,0.627,0.98,0,Sunday,-1.0,-0.0,-0.781831,0.62349,5.591,11.6101
NCRP-2026-SYN-009268,2026-06-21 13:43:52,AREA-TE-160,Tech-Corridor-District-D University Campus Zone Sector-10,Tech-Corridor-District-D,State-South-Plateau,13.019347,77.707936,AEPS_SPOOF,INVESTMENT_MULE_SCAM,5000.0,LOW_UNDER_10K,182,13,6,1,11,17,0,0.584,0.9625,0,Sunday,-0.258819,-0.965926,-0.781831,0.62349,5.2095,8.5174
NCRP-2026-SYN-009269,2026-07-04 11:59:04,AREA-FI-143,Financial-Hub-District-F Marketplace & Trade Center Sector-18,Financial-Hub-District-F,State-West-Coast,19.008067,72.830462,UPI_FRAUD,KYC_EXPIRY_SPOOF,5300.0,LOW_UNDER_10K,52,11,5,1,10,45,0,0.549,0.98,1,Saturday,0.258819,-0.965926,-0.974928,-0.222521,3.9703,8.5757
NCRP-2026-SYN-009270,2026-06-08 11:51:49,AREA-CA-121,Capital-Metro-District-C Commercial ATM Hub Sector-21,Capital-Metro-District-C,State-National-Capital,28.676158,77.111734,UPI_FRAUD,JOB_OFFER_FRAUD,5100.0,LOW_UNDER_10K,215,11,0,0,4,52,0,0.329,0.8376,0,Monday,0.258819,-0.965926,0.0,1.0,5.3753,8.5372
NCRP-2026-SYN-009271,2026-08-21 16:54:48,AREA-CE-198,Central-Grid-District-A University Campus Zone Sector-13,Central-Grid-District-A,State-Central-Valley,21.171017,78.954315,UPI_FRAUD,KYC_EXPIRY_SPOOF,63700.0,HIGH_50K_TO_200K,343,16,4,0,10,17,0,0.437,0.7527,0,Friday,-0.866025,-0.5,-0.433884,-0.900969,5.8406,11.062
NCRP-2026-SYN-009272,2026-08-22 12:13:24,AREA-FI-143,Financial-Hub-District-F Marketplace & Trade Center Sector-18,Financial-Hub-District-F,State-West-Coast,19.005942,72.842222,AEPS_SPOOF,INVESTMENT_MULE_SCAM,10000.0,MID_10K_TO_50K,276,12,5,1,6,45,0,0.549,0.98,1,Saturday,0.0,-1.0,-0.974928,-0.222521,5.624,9.2104
NCRP-2026-SYN-009273,2026-07-21 14:01:43,AREA-FI-136,Financial-Hub-District-E University Campus Zone Sector-11,Financial-Hub-District-E,State-West-Coast,19.220941,72.907533,UPI_FRAUD,PHISHING_PORTAL,15900.0,MID_10K_TO_50K,178,14,1,0,7,17,0,0.469,0.6523,0,Tuesday,-0.5,-0.866025,0.781831,0.62349,5.1874,9.6741
NCRP-2026-SYN-009274,2026-07-07 13:13:35,AREA-CA-112,Capital-Metro-District-F Tech Park Outskirts Sector-12,Capital-Metro-District-F,State-National-Capital,28.624139,77.184983,NET_BANKING_PHISHING,INVESTMENT_MULE_SCAM,14400.0,MID_10K_TO_50K,31,13,1,0,8,19,0,0.409,0.5893,0,Tuesday,-0.258819,-0.965926,0.781831,0.62349,3.4657,9.5751
NCRP-2026-SYN-009275,2026-08-15 21:06:44,AREA-CA-118,Capital-Metro-District-F Commercial ATM Hub Sector-18,Capital-Metro-District-F,State-National-Capital,28.709811,77.271804,UPI_FRAUD,JOB_OFFER_FRAUD,79700.0,HIGH_50K_TO_200K,415,21,5,1,10,39,1,0.905,0.98,1,Saturday,-0.707107,0.707107,-0.974928,-0.222521,6.0307,11.286
NCRP-2026-SYN-009276,2026-08-08 10:53:46,AREA-CE-190,Central-Grid-District-E High-Density Transit Node Sector-5,Central-Grid-District-E,State-Central-Valley,21.118305,78.995712,UPI_FRAUD,INVESTMENT_MULE_SCAM,4000.0,LOW_UNDER_10K,132,10,5,1,5,35,0,0.546,0.98,0,Saturday,0.5,-0.866025,-0.974928,-0.222521,4.8903,8.2943
NCRP-2026-SYN-009277,2026-07-18 14:49:06,AREA-CA-111,Capital-Metro-District-E Suburban Residential Zone Sector-11,Capital-Metro-District-E,State-National-Capital,28.644393,77.154133,UPI_FRAUD,JOB_OFFER_FRAUD,17000.0,MID_10K_TO_50K,9,14,5,1,7,15,0,0.299,0.614,0,Saturday,-0.5,-0.866025,-0.974928,-0.222521,2.3026,9.741
NCRP-2026-SYN-009278,2026-08-01 23:17:55,AREA-IN-173,Industrial-Belt-District-C Industrial Cyber Cluster Sector-3,Industrial-Belt-District-C,State-East-Zone,22.448526,88.360481,CARD_SKIMMING,INVESTMENT_MULE_SCAM,156000.0,HIGH_50K_TO_200K,818,23,5,1,11,40,1,0.939,0.98,1,Saturday,-0.258819,0.965926,-0.974928,-0.222521,6.7081,11.9576
NCRP-2026-SYN-009279,2026-07-27 01:16:24,AREA-FI-129,Financial-Hub-District-D Industrial Cyber Cluster Sector-4,Financial-Hub-District-D,State-West-Coast,19.08582,72.911563,UPI_FRAUD,SEXTORTION_BLACKMAIL,2100.0,LOW_UNDER_10K,652,1,0,0,16,51,1,0.818,0.98,1,Monday,0.258819,0.965926,0.0,1.0,6.4816,7.6502
NCRP-2026-SYN-009280,2026-08-18 12:01:04,AREA-FI-144,Financial-Hub-District-A Commercial ATM Hub Sector-19,Financial-Hub-District-A,State-West-Coast,19.134292,72.858346,UPI_FRAUD,PHISHING_PORTAL,31200.0,MID_10K_TO_50K,357,12,1,0,9,53,0,0.595,0.9087,1,Tuesday,0.0,-1.0,0.781831,0.62349,5.8805,10.3482
NCRP-2026-SYN-009281,2026-06-27 23:15:12,AREA-TE-167,Tech-Corridor-District-E Commercial ATM Hub Sector-17,Tech-Corridor-District-E,State-South-Plateau,13.012894,77.617454,UPI_FRAUD,KYC_EXPIRY_SPOOF,20500.0,MID_10K_TO_50K,442,23,5,1,9,45,1,0.726,0.98,1,Saturday,-0.258819,0.965926,-0.974928,-0.222521,6.0936,9.9282
NCRP-2026-SYN-009282,2026-06-25 13:03:57,AREA-IN-179,Industrial-Belt-District-C High-Density Transit Node Sector-9,Industrial-Belt-District-C,State-East-Zone,22.571977,88.500389,SIM_CLONE_FRAUD,INVESTMENT_MULE_SCAM,10200.0,MID_10K_TO_50K,332,13,3,0,14,30,0,0.846,0.9546,1,Thursday,-0.258819,-0.965926,0.433884,-0.900969,5.8081,9.2302
NCRP-2026-SYN-009283,2026-06-06 16:28:10,AREA-IN-179,Industrial-Belt-District-C High-Density Transit Node Sector-9,Industrial-Belt-District-C,State-East-Zone,22.569116,88.488606,UPI_FRAUD,PHISHING_PORTAL,31700.0,MID_10K_TO_50K,709,16,5,1,14,30,0,0.846,0.98,0,Saturday,-0.866025,-0.5,-0.974928,-0.222521,6.5653,10.3641
NCRP-2026-SYN-009284,2026-08-02 12:24:00,AREA-CA-103,Capital-Metro-District-C High-Density Transit Node Sector-3,Capital-Metro-District-C,State-National-Capital,28.478822,77.157325,UPI_FRAUD,SEXTORTION_BLACKMAIL,8100.0,LOW_UNDER_10K,63,12,6,1,6,37,0,0.627,0.9514,0,Sunday,0.0,-1.0,-0.781831,0.62349,4.1589,8.9997
NCRP-2026-SYN-009285,2026-06-19 11:30:56,AREA-CA-117,Capital-Metro-District-E Marketplace & Trade Center Sector-17,Capital-Metro-District-E,State-National-Capital,28.617644,77.414891,UPI_FRAUD,INVESTMENT_MULE_SCAM,1700.0,LOW_UNDER_10K,78,11,4,0,6,26,0,0.503,0.7599,0,Friday,0.258819,-0.965926,-0.433884,-0.900969,4.3694,7.439
NCRP-2026-SYN-009286,2026-07-14 00:29:58,AREA-CA-112,Capital-Metro-District-F Tech Park Outskirts Sector-12,Capital-Metro-District-F,State-National-Capital,28.622977,77.185224,SIM_CLONE_FRAUD,SEXTORTION_BLACKMAIL,4200.0,LOW_UNDER_10K,70,0,1,0,9,19,1,0.409,0.787,0,Tuesday,0.0,1.0,0.781831,0.62349,4.2627,8.3431
NCRP-2026-SYN-009287,2026-07-25 12:36:00,AREA-CA-104,Capital-Metro-District-D Commercial ATM Hub Sector-4,Capital-Metro-District-D,State-National-Capital,28.620909,77.104315,CARD_SKIMMING,JOB_OFFER_FRAUD,57400.0,HIGH_50K_TO_200K,54,12,5,1,8,47,0,0.375,0.8147,1,Saturday,0.0,-1.0,-0.974928,-0.222521,4.0073,10.9578
NCRP-2026-SYN-009288,2026-07-17 22:30:27,AREA-FI-129,Financial-Hub-District-D Industrial Cyber Cluster Sector-4,Financial-Hub-District-D,State-West-Coast,19.089814,72.904615,UPI_FRAUD,PHISHING_PORTAL,9600.0,LOW_UNDER_10K,64,22,4,0,20,51,1,0.818,0.98,1,Friday,-0.5,0.866025,-0.433884,-0.900969,4.1744,9.1696
NCRP-2026-SYN-009289,2026-06-07 02:15:49,AREA-TE-160,Tech-Corridor-District-D University Campus Zone Sector-10,Tech-Corridor-District-D,State-South-Plateau,13.016919,77.704383,UPI_FRAUD,KYC_EXPIRY_SPOOF,48700.0,MID_10K_TO_50K,12,2,6,1,3,17,1,0.584,0.8085,0,Sunday,0.5,0.866025,-0.781831,0.62349,2.5649,10.7935
NCRP-2026-SYN-009290,2026-07-23 14:47:38,AREA-FI-137,Financial-Hub-District-F Tech Park Outskirts Sector-12,Financial-Hub-District-F,State-West-Coast,19.181753,72.822187,UPI_FRAUD,PHISHING_PORTAL,8300.0,LOW_UNDER_10K,324,14,3,0,5,11,0,0.435,0.6302,0,Thursday,-0.5,-0.866025,0.433884,-0.900969,5.7838,9.0241
NCRP-2026-SYN-009291,2026-07-11 15:26:41,AREA-FI-130,Financial-Hub-District-E Marketplace & Trade Center Sector-5,Financial-Hub-District-E,State-West-Coast,19.165498,72.967287,UPI_FRAUD,INVESTMENT_MULE_SCAM,31600.0,MID_10K_TO_50K,68,15,5,1,14,37,0,0.568,0.9561,0,Saturday,-0.707107,-0.707107,-0.974928,-0.222521,4.2341,10.3609
NCRP-2026-SYN-009292,2026-07-25 23:04:40,AREA-TE-154,Tech-Corridor-District-D Industrial Cyber Cluster Sector-4,Tech-Corridor-District-D,State-South-Plateau,12.80883,77.54885,UPI_FRAUD,JOB_OFFER_FRAUD,9800.0,LOW_UNDER_10K,355,23,5,1,13,52,1,0.444,0.98,0,Saturday,-0.258819,0.965926,-0.974928,-0.222521,5.8749,9.1902
NCRP-2026-SYN-009293,2026-07-17 14:06:31,AREA-CA-113,Capital-Metro-District-A Marketplace & Trade Center Sector-13,Capital-Metro-District-A,State-National-Capital,28.546826,77.16711,AEPS_SPOOF,INVESTMENT_MULE_SCAM,20000.0,MID_10K_TO_50K,406,14,4,0,5,42,0,0.433,0.8531,0,Friday,-0.5,-0.866025,-0.433884,-0.900969,6.0088,9.9035
NCRP-2026-SYN-009294,2026-06-12 15:34:33,AREA-TE-160,Tech-Corridor-District-D University Campus Zone Sector-10,Tech-Corridor-District-D,State-South-Plateau,13.023655,77.69625,UPI_FRAUD,PHISHING_PORTAL,19200.0,MID_10K_TO_50K,517,15,4,0,10,17,0,0.584,0.8093,0,Friday,-0.707107,-0.707107,-0.433884,-0.900969,6.25,9.8627
NCRP-2026-SYN-009295,2026-07-30 09:03:42,AREA-CA-113,Capital-Metro-District-A Marketplace & Trade Center Sector-13,Capital-Metro-District-A,State-National-Capital,28.541901,77.166268,NET_BANKING_PHISHING,PHISHING_PORTAL,15500.0,MID_10K_TO_50K,96,9,3,0,14,42,0,0.433,0.7828,0,Thursday,0.707107,-0.707107,0.433884,-0.900969,4.5747,9.6487
NCRP-2026-SYN-009296,2026-07-02 12:24:52,AREA-CE-200,Central-Grid-District-C High-Density Transit Node Sector-15,Central-Grid-District-C,State-Central-Valley,21.157315,79.1706,UPI_FRAUD,INVESTMENT_MULE_SCAM,22200.0,MID_10K_TO_50K,478,12,3,0,8,37,0,0.432,0.922,1,Thursday,0.0,-1.0,0.433884,-0.900969,6.1717,10.0079
NCRP-2026-SYN-009297,2026-08-06 15:14:56,AREA-CA-107,Capital-Metro-District-A Commercial ATM Hub Sector-7,Capital-Metro-District-A,State-National-Capital,28.673691,77.224568,UPI_FRAUD,PHISHING_PORTAL,1700.0,LOW_UNDER_10K,517,15,3,0,11,34,0,0.622,0.98,1,Thursday,-0.707107,-0.707107,0.433884,-0.900969,6.25,7.439
NCRP-2026-SYN-009298,2026-08-18 17:54:19,AREA-TE-160,Tech-Corridor-District-D University Campus Zone Sector-10,Tech-Corridor-District-D,State-South-Plateau,13.024369,77.708341,CARD_SKIMMING,PHISHING_PORTAL,21900.0,MID_10K_TO_50K,118,17,1,0,9,17,0,0.584,0.7161,0,Tuesday,-0.965926,-0.258819,0.781831,0.62349,4.7791,9.9943
NCRP-2026-SYN-009299,2026-08-16 15:25:16,AREA-IN-179,Industrial-Belt-District-C High-Density Transit Node Sector-9,Industrial-Belt-District-C,State-East-Zone,22.574713,88.493289,AEPS_SPOOF,PHISHING_PORTAL,50000.0,MID_10K_TO_50K,465,15,6,1,7,30,0,0.846,0.964,0,Sunday,-0.707107,-0.707107,-0.781831,0.62349,6.1442,10.8198
NCRP-2026-SYN-009300,2026-08-11 13:19:06,AREA-TE-168,Tech-Corridor-District-F Tech Park Outskirts Sector-18,Tech-Corridor-District-F,State-South-Plateau,12.906752,77.481923,SIM_CLONE_FRAUD,PHISHING_PORTAL,3000.0,LOW_UNDER_10K,27,13,1,0,9,18,0,0.521,0.6214,0,Tuesday,-0.258819,-0.965926,0.781831,0.62349,3.3322,8.0067
NCRP-2026-SYN-009301,2026-08-08 22:25:02,AREA-IN-173,Industrial-Belt-District-C Industrial Cyber Cluster Sector-3,Industrial-Belt-District-C,State-East-Zone,22.440806,88.376678,AEPS_SPOOF,INVESTMENT_MULE_SCAM,10000.0,MID_10K_TO_50K,25,22,5,1,12,40,1,0.939,0.98,1,Saturday,-0.5,0.866025,-0.974928,-0.222521,3.2581,9.2104
NCRP-2026-SYN-009302,2026-07-05 23:43:48,AREA-IN-172,Industrial-Belt-District-B University Campus Zone Sector-2,Industrial-Belt-District-B,State-East-Zone,22.591362,88.432116,SIM_CLONE_FRAUD,KYC_EXPIRY_SPOOF,45900.0,MID_10K_TO_50K,41,23,6,1,4,16,1,0.32,0.6842,0,Sunday,-0.258819,0.965926,-0.781831,0.62349,3.7377,10.7342
NCRP-2026-SYN-009303,2026-06-23 22:01:24,AREA-CA-118,Capital-Metro-District-F Commercial ATM Hub Sector-18,Capital-Metro-District-F,State-National-Capital,28.701959,77.267924,SIM_CLONE_FRAUD,KYC_EXPIRY_SPOOF,19000.0,MID_10K_TO_50K,97,22,1,0,16,39,1,0.905,0.98,0,Tuesday,-0.5,0.866025,0.781831,0.62349,4.585,9.8522
NCRP-2026-SYN-009304,2026-06-26 22:36:02,AREA-CE-189,Central-Grid-District-D Marketplace & Trade Center Sector-4,Central-Grid-District-D,State-Central-Valley,20.936228,79.084305,SIM_CLONE_FRAUD,PHISHING_PORTAL,13000.0,MID_10K_TO_50K,20,22,4,0,14,50,1,0.638,0.97,1,Friday,-0.5,0.866025,-0.433884,-0.900969,3.0445,9.4728
NCRP-2026-SYN-009305,2026-08-05 23:48:31,AREA-FI-129,Financial-Hub-District-D Industrial Cyber Cluster Sector-4,Financial-Hub-District-D,State-West-Coast,19.084964,72.917667,SIM_CLONE_FRAUD,JOB_OFFER_FRAUD,900.0,LOW_UNDER_10K,196,23,2,0,16,51,1,0.818,0.98,1,Wednesday,-0.258819,0.965926,0.974928,-0.222521,5.2832,6.8035
NCRP-2026-SYN-009306,2026-08-15 12:19:08,AREA-CA-104,Capital-Metro-District-D Commercial ATM Hub Sector-4,Capital-Metro-District-D,State-National-Capital,28.626412,77.091146,UPI_FRAUD,PHISHING_PORTAL,6400.0,LOW_UNDER_10K,267,12,5,1,7,47,0,0.375,0.98,1,Saturday,0.0,-1.0,-0.974928,-0.222521,5.591,8.7642
NCRP-2026-SYN-009307,2026-07-07 19:07:45,AREA-IN-173,Industrial-Belt-District-C Industrial Cyber Cluster Sector-3,Industrial-Belt-District-C,State-East-Zone,22.431058,88.36854,UPI_FRAUD,INVESTMENT_MULE_SCAM,19700.0,MID_10K_TO_50K,154,19,1,0,10,40,0,0.939,0.98,1,Tuesday,-0.965926,0.258819,0.781831,0.62349,5.0434,9.8884
NCRP-2026-SYN-009308,2026-08-09 15:03:07,AREA-TE-167,Tech-Corridor-District-E Commercial ATM Hub Sector-17,Tech-Corridor-District-E,State-South-Plateau,13.018526,77.627551,SIM_CLONE_FRAUD,SEXTORTION_BLACKMAIL,51400.0,HIGH_50K_TO_200K,68,15,6,1,12,45,0,0.726,0.98,1,Sunday,-0.707107,-0.707107,-0.781831,0.62349,4.2341,10.8474
NCRP-2026-SYN-009309,2026-08-03 12:55:23,AREA-IN-173,Industrial-Belt-District-C Industrial Cyber Cluster Sector-3,Industrial-Belt-District-C,State-East-Zone,22.442199,88.366119,CARD_SKIMMING,INVESTMENT_MULE_SCAM,153300.0,HIGH_50K_TO_200K,184,12,0,0,20,40,0,0.939,0.98,0,Monday,0.0,-1.0,0.0,1.0,5.2204,11.9402
NCRP-2026-SYN-009310,2026-08-04 00:12:25,AREA-CA-110,Capital-Metro-District-D University Campus Zone Sector-10,Capital-Metro-District-D,State-National-Capital,28.577554,77.202069,AEPS_SPOOF,JOB_OFFER_FRAUD,5000.0,LOW_UNDER_10K,249,0,1,0,7,13,1,0.377,0.8506,1,Tuesday,0.0,1.0,0.781831,0.62349,5.5215,8.5174
NCRP-2026-SYN-009311,2026-08-02 15:25:29,AREA-FI-138,Financial-Hub-District-A Tech Park Outskirts Sector-13,Financial-Hub-District-A,State-West-Coast,18.81165,72.791856,AEPS_SPOOF,INVESTMENT_MULE_SCAM,5000.0,LOW_UNDER_10K,157,15,6,1,9,17,0,0.677,0.9247,0,Sunday,-0.707107,-0.707107,-0.781831,0.62349,5.0626,8.5174
NCRP-2026-SYN-009312,2026-05-26 13:11:07,AREA-FI-131,Financial-Hub-District-F Commercial ATM Hub Sector-6,Financial-Hub-District-F,State-West-Coast,19.125226,73.182096,UPI_FRAUD,INVESTMENT_MULE_SCAM,1800.0,LOW_UNDER_10K,37,13,1,0,15,51,0,0.63,0.9792,1,Tuesday,-0.258819,-0.965926,0.781831,0.62349,3.6376,7.4961
NCRP-2026-SYN-009313,2026-07-06 02:04:38,AREA-CE-195,Central-Grid-District-D Marketplace & Trade Center Sector-10,Central-Grid-District-D,State-Central-Valley,21.170446,78.99657,CARD_SKIMMING,SEXTORTION_BLACKMAIL,1200.0,LOW_UNDER_10K,19,2,0,0,8,38,1,0.385,0.9326,1,Monday,0.5,0.866025,0.0,1.0,2.9957,7.0909
NCRP-2026-SYN-009314,2026-06-25 00:25:46,AREA-IN-179,Industrial-Belt-District-C High-Density Transit Node Sector-9,Industrial-Belt-District-C,State-East-Zone,22.576807,88.497172,UPI_FRAUD,JOB_OFFER_FRAUD,8800.0,LOW_UNDER_10K,65,0,3,0,10,30,1,0.846,0.98,1,Thursday,0.0,1.0,0.433884,-0.900969,4.1897,9.0826
NCRP-2026-SYN-009315,2026-06-11 22:21:10,AREA-CE-186,Central-Grid-District-A Tech Park Outskirts Sector-1,Central-Grid-District-A,State-Central-Valley,21.063926,79.079279,NET_BANKING_PHISHING,PHISHING_PORTAL,8600.0,LOW_UNDER_10K,364,22,3,0,7,16,1,0.378,0.7429,0,Thursday,-0.5,0.866025,0.433884,-0.900969,5.8999,9.0596
